java.io.IOException->printStackTrace,28.829585953878407
android.content.Context->getSharedPreferences,12.514570230607962
java.io.File-><init>,12.226179245283014
java.io.File->exists,10.358385744234802
android.util.Log->d,10.270833333333332
android.content.SharedPreferences->edit,8.791876310272539
android.widget.LinearLayout->addView,8.231498951781973
android.content.SharedPreferences->getString,8.128380503144655
android.content.Context->getSystemService,8.027803983228509
java.io.InputStream->close,7.8747117400419295
android.graphics.drawable.GradientDrawable-><init>,6.982914046121593
java.io.FileInputStream->close,6.567583857442347
android.content.SharedPreferences->getInt,6.271724318658281
android.content.Context->getPackageName,6.161792452830188
android.widget.LinearLayout-><init>,5.116666666666667
android.content.SharedPreferences->getBoolean,4.990408805031446
android.widget.TextView->setText,4.959591194968553
android.util.Log->i,4.761949685534592
android.content.ContentValues->put,4.62885220125786
android.content.Context->getPackageManager,4.619654088050316
android.content.Intent-><init>,4.591142557651988
java.io.ByteArrayOutputStream->close,4.574528301886793
android.widget.Button->setOnClickListener,4.531053459119496
android.util.Log->e,4.494025157232704
android.widget.TextView-><init>,4.38142033542977
android.os.Bundle->getString,4.248558700209642
java.io.FileOutputStream->close,4.109958071278827
java.io.BufferedReader->close,3.8853511530398315
android.app.Activity->findViewById,3.875314465408806
java.io.File->isFile,3.865303983228511
org.apache.http.message.BasicNameValuePair-><init>,3.7799528301886784
android.graphics.drawable.GradientDrawable->setCornerRadius,3.4654612159329137
android.content.Context->getApplicationContext,3.3119496855345902
android.graphics.drawable.GradientDrawable->setColor,3.185770440251572
java.io.File->delete,3.117059748427673
android.widget.TextView->setVisibility,2.951100628930817
android.widget.LinearLayout->setOrientation,2.938102725366875
org.apache.http.params.HttpParams->setParameter,2.860010482180293
android.os.Handler-><init>,2.661242138364779
android.widget.TextView->setTextColor,2.482914046121593
android.content.SharedPreferences->getLong,2.382940251572327
android.widget.LinearLayout->setBackgroundColor,2.3162997903563936
java.io.File->getName,2.315670859538784
android.view.ContextThemeWrapper->getSharedPreferences,2.2806603773584904
android.view.ContextThemeWrapper->getResources,2.279454926624738
android.os.Environment->getExternalStorageState,2.2672431865828084
android.view.WindowManager->getDefaultDisplay,2.2470649895178187
java.io.BufferedReader->readLine,2.1724056603773585
android.widget.TextView->setTextSize,2.072562893081761
android.util.Log->w,2.029140461215933
android.content.Context->getString,1.979035639412998
java.io.DataInputStream->readInt,1.9549790356394128
android.os.Parcel->readInt,1.95020964360587
java.io.File->mkdir,1.9339622641509435
android.content.Intent->setAction,1.9215146750524106
java.io.File->length,1.9192872117400421
android.database.Cursor->getColumnIndex,1.9129192872117393
java.io.FileInputStream-><init>,1.891063941299791
android.net.Uri->parse,1.8888364779874207
java.io.DataOutputStream->writeInt,1.8549528301886795
java.io.DataOutputStream->close,1.7768605870020964
android.graphics.Path->lineTo,1.7642295597484274
android.os.Handler->post,1.7551100628930811
java.io.BufferedReader-><init>,1.7491614255765198
android.content.Context->getResources,1.720178197064989
android.widget.LinearLayout->setGravity,1.6974580712788256
org.apache.http.HttpResponse->getEntity,1.6698375262054501
android.widget.Toast->makeText,1.6650157232704395
java.io.FileOutputStream-><init>,1.6427672955974844
android.app.ListActivity->getString,1.6318134171907759
org.apache.http.HttpHost-><init>,1.6067085953878406
android.widget.FrameLayout->getLayoutParams,1.5988469601677149
android.view.View-><init>,1.5618972746331237
